"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"218554199";"4000   ";"12400";"A043055";"1012600";"GM0397";"2019SJ00";"       1"
"218554219";"4000   ";"12400";"A043055";"1012600";"GM0246";"2019SJ00";"       0"
"218554239";"4000   ";"12400";"A043055";"1012600";"GM0074";"2019SJ00";"       2"
"218554259";"4000   ";"12400";"A043055";"1012600";"GM0398";"2019SJ00";"       4"
"218554279";"4000   ";"12400";"A043055";"1012600";"GM0526";"2019SJ00";""
"218554299";"4000   ";"12400";"A043055";"1012600";"GM0917";"2019SJ00";"       3"
"218554319";"4000   ";"12400";"A043055";"1012600";"GM1658";"2019SJ00";"       1"
"218554339";"4000   ";"12400";"A043055";"1012600";"GM0399";"2019SJ00";"       2"
"218554359";"4000   ";"12400";"A043055";"1012600";"GM0162";"2019SJ00";""
"218554379";"4000   ";"12400";"A043055";"1012600";"GM0918";"2019SJ00";""
"218554399";"4000   ";"12400";"A043055";"1012600";"GM0400";"2019SJ00";"       0"
"218554419";"4000   ";"12400";"A043055";"1012600";"GM0163";"2019SJ00";"       3"
"218554439";"4000   ";"12400";"A043055";"1012600";"GM0530";"2019SJ00";"       2"
"218554459";"4000   ";"12400";"A043055";"1012600";"GM0794";"2019SJ00";"       2"
"218554479";"4000   ";"12400";"A043055";"1012600";"GM0531";"2019SJ00";"       4"
"218554499";"4000   ";"12400";"A043055";"1012600";"GM0248";"2019SJ00";""
"218554519";"4000   ";"12400";"A043055";"1012600";"GM0164";"2019SJ00";"       5"
"218554539";"4000   ";"12400";"A043055";"1012600";"GM0796";"2019SJ00";"      23"
"218554559";"4000   ";"12400";"A043055";"1012600";"GM0251";"2019SJ00";""
"218554579";"4000   ";"12400";"A043055";"1012600";"GM0252";"2019SJ00";"       0"
"218554599";"4000   ";"12400";"A043055";"1012600";"GM0797";"2019SJ00";"       5"
"218554619";"4000   ";"12400";"A043055";"1012600";"GM0920";"2019SJ00";""
"218554639";"4000   ";"12400";"A043055";"1012600";"GM0534";"2019SJ00";"       2"
"218554659";"4000   ";"12400";"A043055";"1012600";"GM0798";"2019SJ00";"       0"
"218554679";"4000   ";"12400";"A043055";"1012600";"GM0402";"2019SJ00";"      13"
"218554699";"4000   ";"12400";"A043055";"1012600";"GM1963";"2019SJ00";"       6"
"218554719";"4000   ";"12400";"A043055";"1012600";"GM1735";"2019SJ00";"       0"
"218554739";"4000   ";"12400";"A043055";"1012600";"GM1966";"2019SJ00";"       3"
"218554759";"4000   ";"12400";"A043055";"1012600";"GM1911";"2019SJ00";"       4"
"218554779";"4000   ";"12400";"A043055";"1012600";"GM0165";"2019SJ00";""
"218554799";"4000   ";"12400";"A043055";"1012600";"GM0675";"2019SJ00";""
"218554819";"4000   ";"12400";"A043055";"1012600";"GM0118";"2019SJ00";"       3"
"218554839";"4000   ";"12400";"A043055";"1012600";"GM0018";"2019SJ00";""
"218554859";"4000   ";"12400";"A043055";"1012600";"GM0405";"2019SJ00";"       1"
"218554879";"4000   ";"12400";"A043055";"1012600";"GM0923";"2019SJ00";""
"218554899";"4000   ";"12400";"A043055";"1012600";"GM1507";"2019SJ00";"       4"
"218554919";"4000   ";"12400";"A043055";"1012600";"GM0321";"2019SJ00";"       3"
"218554939";"4000   ";"12400";"A043055";"1012600";"GM0255";"2019SJ00";""
"218554959";"4000   ";"12400";"A043055";"1012600";"GM0406";"2019SJ00";"       1"
"218554979";"4000   ";"12400";"A043055";"1012600";"GM0677";"2019SJ00";"       0"
"218554999";"4000   ";"12400";"A043055";"1012600";"GM0256";"2019SJ00";""
"218555019";"4000   ";"12400";"A043055";"1012600";"GM0925";"2019SJ00";""
"218555039";"4000   ";"12400";"A043055";"1012600";"GM0195";"2019SJ00";""
"218555059";"4000   ";"12400";"A043055";"1012600";"GM0191";"2019SJ00";""
"218555079";"4000   ";"12400";"A043055";"1012600";"GM0353";"2019SJ00";"       1"
"218555099";"4000   ";"12400";"A043055";"1012600";"GM0645";"2019SJ00";""
"218555119";"4000   ";"12400";"A043055";"1012600";"GM1884";"2019SJ00";"       1"
"218555139";"4000   ";"12400";"A043055";"1012600";"GM0166";"2019SJ00";"       3"
"218555159";"4000   ";"12400";"A043055";"1012600";"GM0678";"2019SJ00";"       0"
"218555179";"4000   ";"12400";"A043055";"1012600";"GM0537";"2019SJ00";"       7"
"218555199";"4000   ";"12400";"A043055";"1012600";"GM0928";"2019SJ00";"       2"
"218555219";"4000   ";"12400";"A043055";"1012600";"GM0929";"2019SJ00";""
"218555239";"4000   ";"12400";"A043055";"1012600";"GM0258";"2019SJ00";""
"218555259";"4000   ";"12400";"A043055";"1012600";"GM1598";"2019SJ00";"       1"
"218555279";"4000   ";"12400";"A043055";"1012600";"GM0079";"2019SJ00";""
"218555299";"4000   ";"12400";"A043055";"1012600";"GM0588";"2019SJ00";""
"218555319";"4000   ";"12400";"A043055";"1012600";"GM0542";"2019SJ00";"       1"
"218555339";"4000   ";"12400";"A043055";"1012600";"GM1931";"2019SJ00";"       2"
"218555359";"4000   ";"12400";"A043055";"1012600";"GM1659";"2019SJ00";"       3"
"218555379";"4000   ";"12400";"A043055";"1012600";"GM1685";"2019SJ00";"       0"
"218555399";"4000   ";"12400";"A043055";"1012600";"GM0882";"2019SJ00";"       2"
"218555419";"4000   ";"12400";"A043055";"1012600";"GM0415";"2019SJ00";"       1"
"218555439";"4000   ";"12400";"A043055";"1012600";"GM0416";"2019SJ00";"       0"
"218555459";"4000   ";"12400";"A043055";"1012600";"GM1621";"2019SJ00";"       3"
"218555479";"4000   ";"12400";"A043055";"1012600";"GM0417";"2019SJ00";"       1"
"218555499";"4000   ";"12400";"A043055";"1012600";"GM0022";"2019SJ00";""
"218555519";"4000   ";"12400";"A043055";"1012600";"GM0545";"2019SJ00";""
"218555539";"4000   ";"12400";"A043055";"1012600";"GM0326";"2019SJ00";""
"218555559";"4000   ";"12400";"A043055";"1012600";"GM0080";"2019SJ00";"       9"
"218555579";"4000   ";"12400";"A043055";"1012600";"GM0081";"2019SJ00";""
"218555599";"4000   ";"12400";"A043055";"1012600";"GM0546";"2019SJ00";"     185"
"218555619";"4000   ";"12400";"A043055";"1012600";"GM0547";"2019SJ00";"       3"
"218555639";"4000   ";"12400";"A043055";"1012600";"GM0548";"2019SJ00";""
"218555659";"4000   ";"12400";"A043055";"1012600";"GM1916";"2019SJ00";"      10"
"218555679";"4000   ";"12400";"A043055";"1012600";"GM0995";"2019SJ00";"       5"
"218555699";"4000   ";"12400";"A043055";"1012600";"GM0082";"2019SJ00";""
"218555719";"4000   ";"12400";"A043055";"1012600";"GM1640";"2019SJ00";"       2"
"218555739";"4000   ";"12400";"A043055";"1012600";"GM0327";"2019SJ00";"       2"
"218555759";"4000   ";"12400";"A043055";"1012600";"GM0260";"2019SJ00";""
"218555779";"4000   ";"12400";"A043055";"1012600";"GM1673";"2019SJ00";""
"218555799";"4000   ";"12400";"A043055";"1012600";"GM0552";"2019SJ00";""
"218555819";"4000   ";"12400";"A043055";"1012600";"GM0694";"2019SJ00";""
"218555839";"4000   ";"12400";"A043055";"1012600";"GM0418";"2019SJ00";""
"218555859";"4000   ";"12400";"A043055";"1012600";"GM0733";"2019SJ00";""
"218555879";"4000   ";"12400";"A043055";"1012600";"GM1705";"2019SJ00";"       4"
"218555899";"4000   ";"12400";"A043055";"1012600";"GM0553";"2019SJ00";"       0"
"218555919";"4000   ";"12400";"A043055";"1012600";"GM0808";"2019SJ00";""
"218555939";"4000   ";"12400";"A043055";"1012600";"GM0140";"2019SJ00";""
"218555959";"4000   ";"12400";"A043055";"1012600";"GM0262";"2019SJ00";"       3"
"218555979";"4000   ";"12400";"A043055";"1012600";"GM0329";"2019SJ00";""
"218555999";"4000   ";"12400";"A043055";"1012600";"GM0809";"2019SJ00";"       1"
"218556019";"4000   ";"12400";"A043055";"1012600";"GM0330";"2019SJ00";""
"218556039";"4000   ";"12400";"A043055";"1012600";"GM0331";"2019SJ00";"       0"
"218556059";"4000   ";"12400";"A043055";"1012600";"GM0024";"2019SJ00";"       0"
"218556079";"4000   ";"12400";"A043055";"1012600";"GM0168";"2019SJ00";"       2"
"218556099";"4000   ";"12400";"A043055";"1012600";"GM0332";"2019SJ00";""
"218556119";"4000   ";"12400";"A043055";"1012600";"GM0333";"2019SJ00";""
"218556139";"4000   ";"12400";"A043055";"1012600";"GM0334";"2019SJ00";""
"218556159";"4000   ";"12400";"A043055";"1012600";"GM0933";"2019SJ00";""
"218556179";"4000   ";"12400";"A043055";"1012600";"GM0934";"2019SJ00";""
"218556199";"4000   ";"12400";"A043055";"1012600";"GM1671";"2019SJ00";""
"218556219";"4000   ";"12400";"A043055";"1012600";"GM0263";"2019SJ00";"       0"
"218556239";"4000   ";"12400";"A043055";"1012600";"GM1641";"2019SJ00";"       1"
"218556259";"4000   ";"12400";"A043055";"1012600";"GM0555";"2019SJ00";""
"218556279";"4000   ";"12400";"A043055";"1012600";"GM0556";"2019SJ00";"       2"
"218556299";"4000   ";"12400";"A043055";"1012600";"GM0935";"2019SJ00";"      53"
"218556319";"4000   ";"12400";"A043055";"1012600";"GM0936";"2019SJ00";""
"218556339";"4000   ";"12400";"A043055";"1012600";"GM0169";"2019SJ00";""
"218556359";"4000   ";"12400";"A043055";"1012600";"GM1663";"2019SJ00";""
"218556379";"4000   ";"12400";"A043055";"1012600";"GM0025";"2019SJ00";""
"218556399";"4000   ";"12400";"A043055";"1012600";"GM0420";"2019SJ00";"       2"
"218556419";"4000   ";"12400";"A043055";"1012600";"GM0993";"2019SJ00";""
"218556439";"4000   ";"12400";"A043055";"1012600";"GM0938";"2019SJ00";"       1"
"218556459";"4000   ";"12400";"A043055";"1012600";"GM1948";"2019SJ00";"       5"
"218556479";"4000   ";"12400";"A043055";"1012600";"GM0941";"2019SJ00";""
"218556499";"4000   ";"12400";"A043055";"1012600";"GM0083";"2019SJ00";""
"218556519";"4000   ";"12400";"A043055";"1012600";"GM1908";"2019SJ00";""
"218556539";"4000   ";"12400";"A043055";"1012600";"GM1987";"2019SJ00";""
"218556559";"4000   ";"12400";"A043055";"1012600";"GM0119";"2019SJ00";"       2"
"218556579";"4000   ";"12400";"A043055";"1012600";"GM0687";"2019SJ00";"       4"
"218556599";"4000   ";"12400";"A043055";"1012600";"GM0559";"2019SJ00";""
"218556619";"4000   ";"12400";"A043055";"1012600";"GM1842";"2019SJ00";"       7"
"218556639";"4000   ";"12400";"A043055";"1012600";"GM1731";"2019SJ00";"       1"
"218556659";"4000   ";"12400";"A043055";"1012600";"GM1952";"2019SJ00";"       1"
"218556679";"4000   ";"12400";"A043055";"1012600";"GM0814";"2019SJ00";""
"218556699";"4000   ";"12400";"A043055";"1012600";"GM0815";"2019SJ00";"       0"
"218556719";"4000   ";"12400";"A043055";"1012600";"GM0265";"2019SJ00";""
"218556739";"4000   ";"12400";"A043055";"1012600";"GM1709";"2019SJ00";"       1"
"218556759";"4000   ";"12400";"A043055";"1012600";"GM1978";"2019SJ00";"       3"
"218556779";"4000   ";"12400";"A043055";"1012600";"GM1927";"2019SJ00";""
"218556799";"4000   ";"12400";"A043055";"1012600";"GM0562";"2019SJ00";""
"218556819";"4000   ";"12400";"A043055";"1012600";"GM1955";"2019SJ00";"       6"
"218556839";"4000   ";"12400";"A043055";"1012600";"GM0335";"2019SJ00";"       1"
"218556859";"4000   ";"12400";"A043055";"1012600";"GM0944";"2019SJ00";"       0"
"218556879";"4000   ";"12400";"A043055";"1012600";"GM0563";"2019SJ00";""
"218556899";"4000   ";"12400";"A043055";"1012600";"GM0424";"2019SJ00";""
"218556919";"4000   ";"12400";"A043055";"1012600";"GM0565";"2019SJ00";""
"218556939";"4000   ";"12400";"A043055";"1012600";"GM0425";"2019SJ00";""
"218556959";"4000   ";"12400";"A043055";"1012600";"GM1740";"2019SJ00";"       0"
"218556979";"4000   ";"12400";"A043055";"1012600";"GM0426";"2019SJ00";""
"218556999";"4000   ";"12400";"A043055";"1012600";"GM0643";"2019SJ00";""
"218557019";"4000   ";"12400";"A043055";"1012600";"GM0946";"2019SJ00";"       1"
"218557039";"4000   ";"12400";"A043055";"1012600";"GM0266";"2019SJ00";""
"218557059";"4000   ";"12400";"A043055";"1012600";"GM0304";"2019SJ00";""
"218557079";"4000   ";"12400";"A043055";"1012600";"GM0412";"2019SJ00";""
"218557099";"4000   ";"12400";"A043055";"1012600";"GM0356";"2019SJ00";"       4"
"218557119";"4000   ";"12400";"A043055";"1012600";"GM0567";"2019SJ00";""
"218557139";"4000   ";"12400";"A043055";"1012600";"GM0569";"2019SJ00";"       3"
"218557159";"4000   ";"12400";"A043055";"1012600";"GM0571";"2019SJ00";""
"218557179";"4000   ";"12400";"A043055";"1012600";"GM0170";"2019SJ00";""
"218557199";"4000   ";"12400";"A043055";"1012600";"GM0104";"2019SJ00";""
"218557219";"4000   ";"12400";"A043055";"1012600";"GM0267";"2019SJ00";"       1"
"218557239";"4000   ";"12400";"A043055";"1012600";"GM0268";"2019SJ00";"     192"
"218557259";"4000   ";"12400";"A043055";"1012600";"GM1930";"2019SJ00";"       3"
"218557279";"4000   ";"12400";"A043055";"1012600";"GM1970";"2019SJ00";"       1"
"218557299";"4000   ";"12400";"A043055";"1012600";"GM1695";"2019SJ00";"       0"
"218557319";"4000   ";"12400";"A043055";"1012600";"GM1699";"2019SJ00";"       0"
"218557339";"4000   ";"12400";"A043055";"1012600";"GM0529";"2019SJ00";""
"218557359";"4000   ";"12400";"A043055";"1012600";"GM0171";"2019SJ00";"       2"
"218557379";"4000   ";"12400";"A043055";"1012600";"GM0575";"2019SJ00";"       1"
"218557399";"4000   ";"12400";"A043055";"1012600";"GM0576";"2019SJ00";""
"218557419";"4000   ";"12400";"A043055";"1012600";"GM0577";"2019SJ00";""
"218557439";"4000   ";"12400";"A043055";"1012600";"GM0820";"2019SJ00";"       0"
"218557459";"4000   ";"12400";"A043055";"1012600";"GM0302";"2019SJ00";"       2"
"218557479";"4000   ";"12400";"A043055";"1012600";"GM0951";"2019SJ00";""
"218557499";"4000   ";"12400";"A043055";"1012600";"GM0429";"2019SJ00";""
"218557519";"4000   ";"12400";"A043055";"1012600";"GM0579";"2019SJ00";"       3"
"218557539";"4000   ";"12400";"A043055";"1012600";"GM0823";"2019SJ00";"       0"
"218557559";"4000   ";"12400";"A043055";"1012600";"GM0824";"2019SJ00";"       3"
"218557579";"4000   ";"12400";"A043055";"1012600";"GM1895";"2019SJ00";"       4"
"218557599";"4000   ";"12400";"A043055";"1012600";"GM0269";"2019SJ00";"       0"
"218557619";"4000   ";"12400";"A043055";"1012600";"GM0173";"2019SJ00";"       3"
"218557639";"4000   ";"12400";"A043055";"1012600";"GM0174";"2019SJ00";""
"218557659";"4000   ";"12400";"A043055";"1012600";"GM1773";"2019SJ00";"       1"
"218557679";"4000   ";"12400";"A043055";"1012600";"GM0175";"2019SJ00";"       0"
"218557699";"4000   ";"12400";"A043055";"1012600";"GM0881";"2019SJ00";""
"218557719";"4000   ";"12400";"A043055";"1012600";"GM1586";"2019SJ00";"       4"
"218557739";"4000   ";"12400";"A043055";"1012600";"GM0692";"2019SJ00";""
"218557759";"4000   ";"12400";"A043055";"1012600";"GM0826";"2019SJ00";"       6"
"218557779";"4000   ";"12400";"A043055";"1012600";"GM0580";"2019SJ00";""
"218557799";"4000   ";"12400";"A043055";"1012600";"GM0085";"2019SJ00";"       0"
"218557819";"4000   ";"12400";"A043055";"1012600";"GM0431";"2019SJ00";"       0"
"218557839";"4000   ";"12400";"A043055";"1012600";"GM0176";"2019SJ00";""
"218557859";"4000   ";"12400";"A043055";"1012600";"GM0432";"2019SJ00";"       3"
"218557879";"4000   ";"12400";"A043055";"1012600";"GM0086";"2019SJ00";"       0"
"218557899";"4000   ";"12400";"A043055";"1012600";"GM0828";"2019SJ00";"       6"
"218557919";"4000   ";"12400";"A043055";"1012600";"GM0584";"2019SJ00";""
"218557939";"4000   ";"12400";"A043055";"1012600";"GM1509";"2019SJ00";"       2"
"218557959";"4000   ";"12400";"A043055";"1012600";"GM0437";"2019SJ00";"       1"
"218557979";"4000   ";"12400";"A043055";"1012600";"GM0644";"2019SJ00";""
"218557999";"4000   ";"12400";"A043055";"1012600";"GM0589";"2019SJ00";"       0"
"218558019";"4000   ";"12400";"A043055";"1012600";"GM1734";"2019SJ00";"       6"
"218558039";"4000   ";"12400";"A043055";"1012600";"GM0590";"2019SJ00";"       2"
"218558059";"4000   ";"12400";"A043055";"1012600";"GM1894";"2019SJ00";"       2"
"218558079";"4000   ";"12400";"A043055";"1012600";"GM0765";"2019SJ00";"       2"
"218558099";"4000   ";"12400";"A043055";"1012600";"GM0594";"2019SJ00";""
"218558119";"4000   ";"12400";"A043055";"1012600";"GM1926";"2019SJ00";"       2"
"218558139";"4000   ";"12400";"A043055";"1012600";"GM0439";"2019SJ00";"       3"
"218558159";"4000   ";"12400";"A043055";"1012600";"GM0273";"2019SJ00";"       1"
"218558179";"4000   ";"12400";"A043055";"1012600";"GM0177";"2019SJ00";"       1"
"218558199";"4000   ";"12400";"A043055";"1012600";"GM0835";"2019SJ00";""
"218558219";"4000   ";"12400";"A043055";"1012600";"GM0595";"2019SJ00";""
"218558239";"4000   ";"12400";"A043055";"1012600";"GM1661";"2019SJ00";""
"218558259";"4000   ";"12400";"A043055";"1012600";"GM0703";"2019SJ00";"       0"
"218558279";"4000   ";"12400";"A043055";"1012600";"GM0274";"2019SJ00";"       4"
"218558299";"4000   ";"12400";"A043055";"1012600";"GM0339";"2019SJ00";"       0"
"218558319";"4000   ";"12400";"A043055";"1012600";"GM1667";"2019SJ00";"       1"
"218558339";"4000   ";"12400";"A043055";"1012600";"GM0275";"2019SJ00";"       0"
"218558359";"4000   ";"12400";"A043055";"1012600";"GM0340";"2019SJ00";"       0"
"218558379";"4000   ";"12400";"A043055";"1012600";"GM0597";"2019SJ00";"       0"
"218558399";"4000   ";"12400";"A043055";"1012600";"GM0602";"2019SJ00";""
"218558419";"4000   ";"12400";"A043055";"1012600";"GM0196";"2019SJ00";""
"218558439";"4000   ";"12400";"A043055";"1012600";"GM1672";"2019SJ00";""
"218558459";"4000   ";"12400";"A043055";"1012600";"GM0178";"2019SJ00";""
"218558479";"4000   ";"12400";"A043055";"1012600";"GM1742";"2019SJ00";"       1"
"218558499";"4000   ";"12400";"A043055";"1012600";"GM0603";"2019SJ00";"       3"
"218558519";"4000   ";"12400";"A043055";"1012600";"GM1669";"2019SJ00";"       1"
"218558539";"4000   ";"12400";"A043055";"1012600";"GM0957";"2019SJ00";"       2"
"218558559";"4000   ";"12400";"A043055";"1012600";"GM1670";"2019SJ00";""
"218558579";"4000   ";"12400";"A043055";"1012600";"GM0736";"2019SJ00";"       1"
"218558599";"4000   ";"12400";"A043055";"1012600";"GM1674";"2019SJ00";"       4"
"218558619";"4000   ";"12400";"A043055";"1012600";"GM0599";"2019SJ00";"     186"
"218558639";"4000   ";"12400";"A043055";"1012600";"GM0600";"2019SJ00";""
"218558659";"4000   ";"12400";"A043055";"1012600";"GM0277";"2019SJ00";"       0"
"218558679";"4000   ";"12400";"A043055";"1012600";"GM0840";"2019SJ00";"       0"
"218558699";"4000   ";"12400";"A043055";"1012600";"GM0278";"2019SJ00";""
"218558719";"4000   ";"12400";"A043055";"1012600";"GM0704";"2019SJ00";""
"218558739";"4000   ";"12400";"A043055";"1012600";"GM0604";"2019SJ00";""
"218558759";"4000   ";"12400";"A043055";"1012600";"GM0441";"2019SJ00";"       1"
"218558779";"4000   ";"12400";"A043055";"1012600";"GM0039";"2019SJ00";""
"218558799";"4000   ";"12400";"A043055";"1012600";"GM0458";"2019SJ00";""
"218558819";"4000   ";"12400";"A043055";"1012600";"GM0279";"2019SJ00";"       1"
"218558839";"4000   ";"12400";"A043055";"1012600";"GM0606";"2019SJ00";"       5"
"218558859";"4000   ";"12400";"A043055";"1012600";"GM0088";"2019SJ00";"       0"
"218558879";"4000   ";"12400";"A043055";"1012600";"GM0844";"2019SJ00";""
"218558899";"4000   ";"12400";"A043055";"1012600";"GM0962";"2019SJ00";""
"218558919";"4000   ";"12400";"A043055";"1012600";"GM0607";"2019SJ00";""
"218558939";"4000   ";"12400";"A043055";"1012600";"GM0608";"2019SJ00";""
"218558959";"4000   ";"12400";"A043055";"1012600";"GM0444";"2019SJ00";""
"218558979";"4000   ";"12400";"A043055";"1012600";"GM1676";"2019SJ00";"       0"
"218558999";"4000   ";"12400";"A043055";"1012600";"GM0964";"2019SJ00";""
"218559019";"4000   ";"12400";"A043055";"1012600";"GM0965";"2019SJ00";"       0"
"218559039";"4000   ";"12400";"A043055";"1012600";"GM1702";"2019SJ00";"       2"
"218559059";"4000   ";"12400";"A043055";"1012600";"GM0845";"2019SJ00";"       0"
"218559079";"4000   ";"12400";"A043055";"1012600";"GM0846";"2019SJ00";""
"218559099";"4000   ";"12400";"A043055";"1012600";"GM0968";"2019SJ00";""
"218559119";"4000   ";"12400";"A043055";"1012600";"GM1883";"2019SJ00";"       7"
"218559139";"4000   ";"12400";"A043055";"1012600";"GM0051";"2019SJ00";""
"218559159";"4000   ";"12400";"A043055";"1012600";"GM0610";"2019SJ00";"       2"
"218559179";"4000   ";"12400";"A043055";"1012600";"GM0040";"2019SJ00";""
"218559199";"4000   ";"12400";"A043055";"1012600";"GM1714";"2019SJ00";"       0"
"218559219";"4000   ";"12400";"A043055";"1012600";"GM1698";"2019SJ00";""
"218559239";"4000   ";"12400";"A043055";"1012600";"GM0090";"2019SJ00";"       3"
"218559259";"4000   ";"12400";"A043055";"1012600";"GM0091";"2019SJ00";""
"218559279";"4000   ";"12400";"A043055";"1012600";"GM0342";"2019SJ00";"       8"
"218559299";"4000   ";"12400";"A043055";"1012600";"GM0847";"2019SJ00";"       0"
"218559319";"4000   ";"12400";"A043055";"1012600";"GM0848";"2019SJ00";"       3"
"218559339";"4000   ";"12400";"A043055";"1012600";"GM0612";"2019SJ00";""
"218559359";"4000   ";"12400";"A043055";"1012600";"GM0179";"2019SJ00";""
"218559379";"4000   ";"12400";"A043055";"1012600";"GM0037";"2019SJ00";"       1"
"218559399";"4000   ";"12400";"A043055";"1012600";"GM0180";"2019SJ00";"       0"
"218559419";"4000   ";"12400";"A043055";"1012600";"GM0532";"2019SJ00";"       0"
"218559439";"4000   ";"12400";"A043055";"1012600";"GM0851";"2019SJ00";"       0"
"218559459";"4000   ";"12400";"A043055";"1012600";"GM0280";"2019SJ00";""
"218559479";"4000   ";"12400";"A043055";"1012600";"GM0181";"2019SJ00";""
"218559499";"4000   ";"12400";"A043055";"1012600";"GM1708";"2019SJ00";"       1"
"218559519";"4000   ";"12400";"A043055";"1012600";"GM0971";"2019SJ00";"       0"
"218559539";"4000   ";"12400";"A043055";"1012600";"GM1904";"2019SJ00";"       5"
"218559559";"4000   ";"12400";"A043055";"1012600";"GM0617";"2019SJ00";""
"218559579";"4000   ";"12400";"A043055";"1012600";"GM1900";"2019SJ00";"       3"
"218559599";"4000   ";"12400";"A043055";"1012600";"GM0974";"2019SJ00";""
"218559619";"4000   ";"12400";"A043055";"1012600";"GM0975";"2019SJ00";""
"218559639";"4000   ";"12400";"A043055";"1012600";"GM0976";"2019SJ00";""
"218559659";"4000   ";"12400";"A043055";"1012600";"GM0715";"2019SJ00";"       2"
"218559679";"4000   ";"12400";"A043055";"1012600";"GM0093";"2019SJ00";"       0"
"218559699";"4000   ";"12400";"A043055";"1012600";"GM0448";"2019SJ00";"       0"
"218559719";"4000   ";"12400";"A043055";"1012600";"GM1525";"2019SJ00";"       5"
"218559739";"4000   ";"12400";"A043055";"1012600";"GM0716";"2019SJ00";"       1"
"218559759";"4000   ";"12400";"A043055";"1012600";"GM0977";"2019SJ00";""
"218559779";"4000   ";"12400";"A043055";"1012600";"GM0281";"2019SJ00";"       1"
"218559799";"4000   ";"12400";"A043055";"1012600";"GM0855";"2019SJ00";"     102"
"218559819";"4000   ";"12400";"A043055";"1012600";"GM0183";"2019SJ00";"       1"
"218559839";"4000   ";"12400";"A043055";"1012600";"GM1700";"2019SJ00";"       0"
"218559859";"4000   ";"12400";"A043055";"1012600";"GM1730";"2019SJ00";"       2"
"218559879";"4000   ";"12400";"A043055";"1012600";"GM0737";"2019SJ00";"       1"
"218559899";"4000   ";"12400";"A043055";"1012600";"GM0282";"2019SJ00";""
"218559919";"4000   ";"12400";"A043055";"1012600";"GM0856";"2019SJ00";"       2"
"218559939";"4000   ";"12400";"A043055";"1012600";"GM0450";"2019SJ00";"       0"
"218559959";"4000   ";"12400";"A043055";"1012600";"GM0451";"2019SJ00";"       2"
"218559979";"4000   ";"12400";"A043055";"1012600";"GM0184";"2019SJ00";"       2"
"218559999";"4000   ";"12400";"A043055";"1012600";"GM0344";"2019SJ00";"     347"
"218560019";"4000   ";"12400";"A043055";"1012600";"GM1581";"2019SJ00";"       3"
"218560039";"4000   ";"12400";"A043055";"1012600";"GM0981";"2019SJ00";"       0"
"218560059";"4000   ";"12400";"A043055";"1012600";"GM0283";"2019SJ00";""
"218560079";"4000   ";"12400";"A043055";"1012600";"GM0619";"2019SJ00";""
"218560099";"4000   ";"12400";"A043055";"1012600";"GM0994";"2019SJ00";"       2"
"218560119";"4000   ";"12400";"A043055";"1012600";"GM0858";"2019SJ00";"       2"
"218560139";"4000   ";"12400";"A043055";"1012600";"GM0047";"2019SJ00";"       2"
"218560159";"4000   ";"12400";"A043055";"1012600";"GM0345";"2019SJ00";"       2"
"218560179";"4000   ";"12400";"A043055";"1012600";"GM0717";"2019SJ00";"       1"
"218560199";"4000   ";"12400";"A043055";"1012600";"GM0860";"2019SJ00";""
"218560219";"4000   ";"12400";"A043055";"1012600";"GM0861";"2019SJ00";"       1"
"218560239";"4000   ";"12400";"A043055";"1012600";"GM0453";"2019SJ00";"       5"
"218560259";"4000   ";"12400";"A043055";"1012600";"GM0454";"2019SJ00";""
"218560279";"4000   ";"12400";"A043055";"1012600";"GM0983";"2019SJ00";"       6"
"218560299";"4000   ";"12400";"A043055";"1012600";"GM0984";"2019SJ00";"       5"
"218560319";"4000   ";"12400";"A043055";"1012600";"GM0620";"2019SJ00";""
"218560339";"4000   ";"12400";"A043055";"1012600";"GM1961";"2019SJ00";"       0"
"218560359";"4000   ";"12400";"A043055";"1012600";"GM0622";"2019SJ00";"       5"
"218560379";"4000   ";"12400";"A043055";"1012600";"GM0048";"2019SJ00";""
"218560399";"4000   ";"12400";"A043055";"1012600";"GM0347";"2019SJ00";""
"218560419";"4000   ";"12400";"A043055";"1012600";"GM0096";"2019SJ00";"       0"
"218560439";"4000   ";"12400";"A043055";"1012600";"GM0718";"2019SJ00";"       1"
"218560459";"4000   ";"12400";"A043055";"1012600";"GM0623";"2019SJ00";""
"218560479";"4000   ";"12400";"A043055";"1012600";"GM0986";"2019SJ00";"       3"
"218560499";"4000   ";"12400";"A043055";"1012600";"GM0624";"2019SJ00";""
"218560519";"4000   ";"12400";"A043055";"1012600";"GM0625";"2019SJ00";""
"218560539";"4000   ";"12400";"A043055";"1012600";"GM0626";"2019SJ00";"       2"
"218560559";"4000   ";"12400";"A043055";"1012600";"GM0285";"2019SJ00";"       3"
"218560579";"4000   ";"12400";"A043055";"1012600";"GM0286";"2019SJ00";""
"218560599";"4000   ";"12400";"A043055";"1012600";"GM0186";"2019SJ00";""
"218560619";"4000   ";"12400";"A043055";"1012600";"GM0865";"2019SJ00";"       1"
"218560639";"4000   ";"12400";"A043055";"1012600";"GM1949";"2019SJ00";"       0"
"218560659";"4000   ";"12400";"A043055";"1012600";"GM0866";"2019SJ00";"       3"
"218560679";"4000   ";"12400";"A043055";"1012600";"GM0867";"2019SJ00";"       5"
